,name,rating,region,link
1195,Nizza Barbera d'Asti Superiore ,4.1,Barbera d'Asti,https://www.vivino.com/olim-bauda-nizza-barbera-d-asti-superiore/w/1604840?year=2014
1196,Cerviolo Toscana ,4.1,Toscana,https://www.vivino.com/it-san-fabiano-calcinaia-cerviolo-toscana/w/1595280?year=2010
1197,Barbaresco Pajorè ,4.1,Barbaresco,https://www.vivino.com/rizzi-barbaresco-pajore/w/1152349?year=2016
1198,Monteregio di Massa Marittima ,4.1,Monteregio di Massa Marittima,https://www.vivino.com/conti-di-san-bonifacio-monteregio-di-massa-marittima/w/1257119?year=2014
1199,Marùn Barbera d'Alba Superiore ,4.2,Barbera d'Alba,https://www.vivino.com/it-matteo-correggia-marun-barbera-d-alba-superiore/w/2245443?year=2015
1200,Anzenas Cannonau ,3.8,Cannonau di Sardegna,https://www.vivino.com/dolianova-anzenas-cannonau/w/1146874?year=2016
1201,Negroamaro Illivia Salento ,3.8,Salento,https://www.vivino.com/leone-de-castris-negroamaro-illivia-salento-lecce/w/1817908?year=2018
1202,Ciabot Manzoni Barolo ,3.9,Barolo,https://www.vivino.com/silvio-grasso-ciabot-manzoni-barolo/w/1161179?year=2006
1203,Mervisano Barbera d'Alba ,3.9,Barbera d'Alba,https://www.vivino.com/orlando-abrigo-mervisano-barbera-d-alba/w/1112604?year=2011
1204,V. Lazzairasco Barolo ,4.0,Barolo,https://www.vivino.com/azienda-agricola-guido-porro-v-lazzairasco-barolo/w/1104805?year=2013
1205,Acinatico Valpolicella Classico Superiore Ripasso ,4.1,Valpolicella Classico,https://www.vivino.com/azienda-agricola-accordini-stefano-acinatico-valpolicella-classico-superiore-ripasso/w/97287?year=2009
1206,Riserva Lagrein Gries ,3.9,Südtirol - Alto Adige,https://www.vivino.com/niedermayr-lagrein-gries-riserva/w/1770101?year=2008
1207,Merlot - Cabernet Sauvignon Brentino ,3.8,Breganze,https://www.vivino.com/maculan-merlot-cabernet-sauvignon-brentino/w/16757?year=2008
1208,Lagrein Prestige Line Riserva ,4.0,Südtirol - Alto Adige,https://www.vivino.com/kellerei-bozen-lagrein-prestige-line-riserva-alto-adige/w/1313980?year=2011
1209,Contrada Porcaria ,4.0,Terre Siciliane,https://www.vivino.com/it-passopisciaro-contrada-porcaria/w/1181013?year=2013
1210,Trifolé Dolcetto d'Alba ,3.4,Dolcetto d'Alba,https://www.vivino.com/bruno-rocca-trifole-dolcetto-d-alba/w/88475?year=2012
1211,Pelago Marche Rosso ,4.4,Marche,https://www.vivino.com/azienda-vinicola-umani-ronchi-spa-pelago-marche-rosso/w/1459216?year=2001
1212,Rubio ,3.7,Toscana,https://www.vivino.com/poggio-san-polo-rubio/w/1102044?year=2011
1213,Duca Sanfelice Cirò Classico Superiore Riserva Rosso ,3.4,Cirò,https://www.vivino.com/librandi-antonio-and-nicoderno-spa-duca-sanfelice-ciro-classico-superiore-riserva-rosso/w/1235146?year=2009
1214,Vino Nobile di Montepulciano Riserva ,3.9,Vino Nobile di Montepulciano,https://www.vivino.com/tenuta-valdipiatta-vino-nobile-di-montepulciano-riserva/w/85239?year=2007
1215,Sangiovese ,3.3,Puglia,https://www.vivino.com/vignali-roccamora-sangiovese-puglia/w/1125526?year=2011
1216,Ué Pàssula Primitivo di Manduria ,4.3,Primitivo di Manduria,https://www.vivino.com/vinosia-ue-passula-primitivo-di-manduria/w/1154286?year=2015
1217,Arnione Bolgheri Superiore ,4.0,Bolgheri Superiore,https://www.vivino.com/campo-alla-sughera-arnione-bolgheri-superiore/w/1109534?year=2015
1218,Bollato di Guarini Negroamaro - Primitivo ,4.1,Puglia,https://www.vivino.com/losito-e-guarini-bollato-di-guarini-negroamaro-primitivo/w/2174124?year=2014
1219,Nottolino Toscana ,3.7,Toscana,https://www.vivino.com/azienda-agricola-nottola-srl-nottolino-toscana/w/1601384?year=2015
1220,Nebbiolo d'Alba ,4.0,Nebbiolo d'Alba,https://www.vivino.com/cadia-d-alba-nebbiolo/w/1158165?year=2017
1221,Lasios Nero d'Avola ,3.6,Terre Siciliane,https://www.vivino.com/vignali-roccamora-lasios-nero-d-avola/w/1125520?year=2013
1222,Giovanni Avanzi Predelli Groppello Garda Classico ,3.3,Garda,https://www.vivino.com/it-avanzi-giovanni-avanzi-predelli-groppello-garda-classico/w/1765899?year=2014
1223,Rosso di Montepulciano Prugnolo ,3.7,Rosso di Montepulciano,https://www.vivino.com/podere-boscarelli-rosso-di-montepulciano-prugnolo/w/1160688?year=2016
1224,No.  Appassimento Nero d'Avola ,3.9,Terre Siciliane,https://www.vivino.com/tank-no-26-appassimento-nero-d-avola/w/3753502?year=2016
1225,Neromora Aglianico ,3.8,Irpinia,https://www.vivino.com/vinosia-neromora-aglianico/w/2334975?year=2014
1226,Rosso Piceno Superiore ,3.9,Rosso Piceno,https://www.vivino.com/la-valle-del-sole-rosso-piceno-superiore/w/2172754?year=2015
1227,San Ponzio Nebbiolo d'Alba (Superiore) ,3.9,Piemonte,https://www.vivino.com/gianni-gagliardo-san-ponzio-nebbiolo-d-alba-superiore-piedmont/w/85645?year=2016
1228,Il Borgo Toscana ,4.1,Toscana,https://www.vivino.com/cabreo-il-borgo-toscana/w/1101191?year=2009
1229,Bantu Cannonau di Sardegna ,3.5,Cannonau di Sardegna,https://www.vivino.com/it-antichi-poderi-jerzu-bantu-cannonau-di-sardegna/w/1156091?year=2016
1230,Morellino di Scansano ,3.6,Morellino di Scansano,https://www.vivino.com/aia-vecchia-di-montalceto-morellino-di-scansano/w/81759?year=2017
1231,Cedro Chianti Rufina ,3.3,Chianti Rùfina,https://www.vivino.com/it-fattoria-lavacchio-cedro-chianti-rufina/w/1218702?year=2016
1232,Uceline Monferrato Rosso ,4.0,Monferrato,https://www.vivino.com/cascina-castlet-uceline-monferrato-rosso/w/2460327?year=2012
1233,Barolo Bricco San Pietro ,3.8,Barolo,https://www.vivino.com/podere-ruggeri-corsini-barolo-bricco-san-pietro/w/1105801?year=2012
1234,La Mannella Brunello di Montalcino Riserva ,4.0,Brunello di Montalcino,https://www.vivino.com/cortonesi-la-mannella-la-mannella-brunello-di-montalcino-riserva-brunello-di-montalcino/w/1155621?year=2010
1235,Petraia ,3.8,Toscana,https://www.vivino.com/azienda-uggiano-petraia/w/1723801?year=2011
1236,Lagrein ,3.5,Südtirol - Alto Adige,https://www.vivino.com/st-pauls-lagrein/w/1127081?year=2014
1237,Arione Barolo ,3.7,Barolo,https://www.vivino.com/gigi-rosso-arione-barolo/w/90503?year=2005
1238,Langhe Monpra Rosso ,4.0,Langhe,https://www.vivino.com/azienda-agricola-conterno-fantino-langhe-monpra-rosso/w/16642?year=2016
1239,Copertino Riserva Divoto Rosso ,4.1,Copertino,https://www.vivino.com/apollonio-casa-vinicola-srl-copertino-riserva-divoto-rosso/w/1142139?year=2010
1240,Ripa delle Mandorle ,3.8,Toscana,https://www.vivino.com/vicchiomaggio-ripa-delle-mandorle/w/1215927?year=2010
1241,Riserva Vino Nobile di Montepulciano ,4.3,Vino Nobile di Montepulciano,https://www.vivino.com/la-casella-riserva-vino-nobile-di-montepulciano/w/1429543?year=2011
1242,Falconeri Cabernet Sauvignon di Toscana ,4.0,Toscana,https://www.vivino.com/azienda-uggiano-falconeri-cabernet-sauvignon-di-toscana/w/1174820?year=2008
1243,La Mannella Brunello di Montalcino ,4.2,Brunello di Montalcino,https://www.vivino.com/cortonesi-la-mannella-la-mannella-brunello-di-montalcino/w/1196515?year=2010
1244,Pharus Castellano Rosso Piceno Superiore ,4.0,Rosso Piceno,https://www.vivino.com/colli-ripani-castellano-rosso-piceno-superiore-y1b0c/w/1368507?year=2015
1245,San Jacopo Chianti Classico ,3.7,Chianti Classico,https://www.vivino.com/vicchiomaggio-san-jacopo-chianti-classico/w/8483?year=2014
1246,Cantalupi Negroamaro Salento ,3.8,Salento,https://www.vivino.com/conti-zecca-cantalupi-negroamaro-salento/w/1195440?year=2017
1247,Pergolaia ,3.8,Toscana,https://www.vivino.com/caiarossa-spa-pergolaia/w/1101763?year=2014
1248,Lagrein Alte Reben ,4.0,Südtirol - Alto Adige,https://www.vivino.com/brunnenhof-mazzon-lagrein-alte-reben-alto-adige/w/1970595?year=2016
1249,King Arthur Provincia di Pavia Rosso ,3.9,Provincia di Pavia,https://www.vivino.com/fattoria-cabanon-king-arthur-provincia-di-pavia-rosso/w/1183588?year=2012
1250,Cru Cimonaci Etna Rosso ,4.1,Etna,https://www.vivino.com/bonaccorsi-cru-cimonaci-etna-rosso/w/1578388?year=2014
1251,Aria di Caiarossa ,4.1,Toscana,https://www.vivino.com/caiarossa-spa-aria-di-caiarossa/w/3946817?year=2013
1252,Villamagna ,4.2,Abruzzo,https://www.vivino.com/torre-zambra-villamagna-rdd911/w/6345521?year=2016
1253,Barbera d'Alba Vigneto Punta ,3.6,Barbera d'Alba,https://www.vivino.com/azelia-barbera-d-alba-vigneto-punta/w/77290?year=2013
1254,Dogliani ,3.7,Dogliani,https://www.vivino.com/luigi-einaudi-dogliani/w/22769?year=2015
1255,Basarin Barbaresco ,3.7,Barbaresco,https://www.vivino.com/adriano-marco-e-vittorio-basarin-barbaresco/w/1249737?year=2013
1256,Piastraia Bolgheri Superiore ,4.1,Bolgheri Superiore,https://www.vivino.com/michele-satta-piastraia-bolgheri-superiore/w/82728?year=2000
1257,Rosso Piceno Superiore Marinus ,4.0,Rosso Piceno,https://www.vivino.com/il-conte-26672-rosso-piceno-superiore-marinus/w/1440311?year=2016
1258,Barolo Meriame ,4.2,Barolo,https://www.vivino.com/paolo-manzone-barolo-meriame/w/1154338?year=2014
1259,Le Ghiaie Cannonau of Sardinia Reserve ,3.6,Sardegna,https://www.vivino.com/meloni-le-ghiaie-cannonau-of-sardinia-reserve/w/1951892?year=2012
1260, Victorya ,3.7,Cerasuolo di Vittoria,https://www.vivino.com/casa-di-grazia-sixteen-zero-seven-victorya/w/1734302?year=2017
1261,Fòla ,3.9,Cannonau di Sardegna,https://www.vivino.com/siddura-fola/w/1662623?year=2015
1262,Acini Ameni Valpolicella Superiore Valpantena Ripasso ,3.9,Valpolicella Valpantena,https://www.vivino.com/corte-figaretto-acini-ameni-valpolicella-superiore-valpantena-ripasso/w/1184449?year=2017
1263,Corte Majoli Valpolicella Ripasso Superiore ,3.8,Valpolicella,https://www.vivino.com/tezza-corte-majoli-valpolicella-ripasso-superiore/w/1201630?year=2017
1264,Le Sabbie Cannonau di Sardegna ,3.8,Cannonau di Sardegna,https://www.vivino.com/meloni-le-sabbie-cannonau-di-sardegna/w/1183928?year=2013
1265,Cvrsvs Vitae Barbera d'Asti ,3.6,Barbera d'Asti,https://www.vivino.com/carlin-de-paolo-cvrsvs-vitae-barbera-d-asti/w/1209937?year=2018
1266,Terre di San Leonardo ,3.7,Vigneti delle Dolomiti,https://www.vivino.com/san-leonardo-terre-di-san-leonardo/w/1189701?year=2011
1267,Amarone Della Valpolicella Classico Gioé ,4.4,Amarone della Valpolicella Classico,https://www.vivino.com/santa-sofia-amarone-della-valpolicella-classico-gioe/w/92536?year=2011
1268,Lorens Barbaresco ,4.1,Barbaresco,https://www.vivino.com/lodali-lorens-barbaresco/w/2046652?year=2015
1269,Vigna Elena Barolo Riserva ,4.2,Barolo,https://www.vivino.com/elvio-cogno-vigna-elena-barolo-riserva/w/21051?year=2011
1270,Settevie Langhe Nebbiolo ,3.7,Nebbiolo d'Alba,https://www.vivino.com/orlando-abrigo-settevie-langhe-nebbiolo/w/2429484?year=2016
1271,Rivaia Monferrato Rosso ,4.1,Monferrato,https://www.vivino.com/it-tenuta-la-meridiana-tenuta-la-meridiana-rivaia/w/1166461?year=2013
1272,Poggio delle Rosé Riserva Chianti Classico ,4.3,Chianti Classico,https://www.vivino.com/castell-poggio-delle-rose-riserva-chianti-classico/w/1253823?year=2009
1273,Cassiano ,4.1,Südtirol - Alto Adige,https://www.vivino.com/manincor-cassiano/w/1137094?year=2017
1274,Bricco Pernice Barolo ,4.0,Barolo,https://www.vivino.com/elvio-cogno-bricco-pernice-barolo/w/1211329?year=2012
1275,Valpolicella Superiore Campo Lavei ,3.7,Valpolicella,https://www.vivino.com/ca-rugate-valpolicella-superiore-campo-lavei/w/91514?year=2016
1276,Sogno di Ulisse Montepulciano d'Abruzzo ,3.8,Montepulciano d'Abruzzo,https://www.vivino.com/tenuta-ulisse-sogno-di-ulisse-montepulciano-d-abruzzo/w/2211426?year=2017
1277,Taurasi Naturalis Historia ,4.3,Taurasi,https://www.vivino.com/mastroberardino-taurasi-naturalis-historia/w/9253?year=1999
1278,Cirò Classico Rosso (Segno) ,3.3,Cirò,https://www.vivino.com/librandi-antonio-and-nicoderno-spa-ciro-classico-rosso-segno/w/1199664?year=2013
1279,Tenores Badde Nigolosu ,4.1,Romangia,https://www.vivino.com/tenute-dettori-tenores-badde-nigolosu/w/1311618?year=2013
1280,Ghemme Riserva ,4.1,Ghemme,https://www.vivino.com/torraccia-del-piantavigna-ghemme-riserva/w/1830434?year=2009
1281,Don Luigi Riserva ,4.2,Molise,https://www.vivino.com/di-majo-norante-don-luigi-riserva/w/1194843?year=2013
1282,Poggio Lombrone Sangiovese Riserva Montecucco ,4.0,Montecucco,https://www.vivino.com/colle-massari-poggio-lombrone-sangiovese-riserva-montecucco/w/1812267?year=2012
1283,Fornace Brunello di Montalcino ,4.4,Brunello di Montalcino,https://www.vivino.com/le-ragnaie-fornace-brunello-di-montalcino/w/1292120?year=2012
1284,Mithas Valpolicella Superiore ,4.2,Valpolicella,https://www.vivino.com/corte-santalda-mithas-valpolicella-superiore/w/9227?year=2012
1285,Barolo Sorano ,3.7,Barolo,https://www.vivino.com/le-cecche-barolo-sorano/w/1853036?year=2013
1286,St. Magdalener Classico Huck am Bach ,3.7,Südtirol - Alto Adige,https://www.vivino.com/kellerei-bozen-st-magdalener-classico-huck-am-bach/w/3099468?year=2018
1287,Dante Marramiero Dama Montepulciano d'Abruzzo ,3.7,Montepulciano d'Abruzzo,https://www.vivino.com/marramiero-dante-marramiero-dama-montepulciano-d-abruzzo/w/1179302?year=2015
1288,Zane Valpolicella Ripasso Classico Superiore ,4.2,Valpolicella Ripasso Classico,https://www.vivino.com/azienda-agricola-boscaini-carlo-zane-valpolicella-ripasso-classico-superiore/w/1162157?year=2016
1289,Camelot ,4.1,Terre Siciliane,https://www.vivino.com/casa-vinicola-firriato-camelot/w/82715?year=2013
1290,ExcelsuS ,4.1,Toscana,https://www.vivino.com/banfi-excelsus/w/1133669?year=1998
1291,Elena Barbera d'Alba ,3.8,Barbera d'Alba,https://www.vivino.com/fenocchio-elena-barbera-d-alba/w/1542063?year=2018
1292,Governo Toscana Rosso ,3.9,Toscana,https://www.vivino.com/it-duca-di-saragnano-governo-toscana-rosso/w/3627696?year=2017
1293,Grotta Rossa Carignano del Sulcis ,3.7,Carignano del Sulcis,https://www.vivino.com/cantina-di-santadi-grotta-rossa-carignano-del-sulcis/w/17967?year=2015
1294,Barbera d'Alba Bric Loira ,4.1,Barbera d'Alba,https://www.vivino.com/cascina-chicco-barbera-d-alba-bric-loira/w/20946?year=2017
1295,Maremma Toscana ,4.2,Maremma Toscana,https://www.vivino.com/mandorlo-maremma-toscana/w/1234627?year=2009
1296,Collepiano Sagrantino di Montefalco ,4.1,Montefalco Sagrantino,https://www.vivino.com/arnaldo-caprai-collepiano-sagrantino-di-montefalco/w/23095?year=2010
1297,Vigna Barbagalli Etna Rosso ,4.3,Etna,https://www.vivino.com/pietradolce-vigna-barbagalli-etna-rosso/w/1763816?year=2010
1298,Barolo Santo Stefano di Perno ,4.4,Barolo,https://www.vivino.com/mascarello-giuseppe-e-figlio-barolo-santo-stefano-di-perno/w/1146853?year=2013
1299,Sanadaive Barbaresco ,3.7,Barbaresco,https://www.vivino.com/adriano-marco-e-vittorio-sanadaive-barbaresco/w/1996434?year=2016
1300,Vespolina Colline Novaresi ,3.5,Colline Novaresi,https://www.vivino.com/ca-nova-codecasa-giada-vespolina-colline-novaresi/w/2202826?year=2017
1301,Sant'Antimo ,3.8,Sant'Antimo,https://www.vivino.com/capanna-sant-antimo/w/2358052?year=2016
1302,Terramè Primitivo ,3.8,Salento,https://www.vivino.com/tenuta-giustini-terrame-salento-primitivo-lecce-red-wine-v-oeily/w/4608736?year=2015
1303,Capitel Nicalò Valpolicella Superiore ,3.5,Valpolicella,https://www.vivino.com/agricola-flli-tedeschi-srl-capitel-nicalo-valpolicella-superiore/w/1165280?year=2014
1304,Barbaresco Riserva Montefico ,4.2,Barbaresco,https://www.vivino.com/produttori-del-barbaresco-barbaresco-riserva-montefico/w/19271?year=2009
1305,Barbaresco Riserva Ovello ,4.2,Barbaresco,https://www.vivino.com/produttori-del-barbaresco-barbaresco-riserva-ovello/w/19277?year=2009
1306,Centine Rosso ,3.7,Toscana,https://www.vivino.com/banfi-centine-rosso/w/22910?year=2014
1307,Paolo e Carlo Primitivo di Manduria Riserva Sessantasei  ,4.1,Primitivo di Manduria,https://www.vivino.com/conte-di-campiano-paolo-e-carlo-primitivo-di-manduria-riserva-sessantasei-66/w/4004983?year=2010
1308,Barbera d'Alba Cerretta ,4.2,Barbera d'Alba,https://www.vivino.com/giacomo-conterno-barbera-d-alba-cerretta/w/1911118?year=2015
1309,Ruit Hora ,4.2,Bolgheri,https://www.vivino.com/it-caccia-al-piano-ruit-hora/w/98569?year=2008
1310,Appassimento Gold Release ,3.9,Vino d'Italia,https://www.vivino.com/ca-vittoria-appassimento-gold-release/w/1677349?year=2016
1311,La Grola ,3.9,Verona,https://www.vivino.com/allegrini-la-grola-verona/w/8187?year=2011
1312,Belpasso Rosso ,3.5,Veneto,https://www.vivino.com/allegrini-belpasso-rosso/w/2373209?year=2012
1313,Barolo San Lorenzo di Verduno ,4.2,Barolo,https://www.vivino.com/fratelli-alessandria-barolo-san-lorenzo-di-verduno/w/73620?year=2012
1314,Langhe Rouge ,4.3,Langhe,https://www.vivino.com/paolo-monti-langhe-rouge/w/1653106?year=2007
1315,Bue Apis ,4.1,Taburno,https://www.vivino.com/taburno-bue-apis/w/87492?year=2004
1316, Primitivo Gioia del Colle ,4.1,Gioia del Colle,https://www.vivino.com/polvanera-sixteen-primitivo-gioia-del-colle/w/1235676?year=2011
1317,Puntay Riserva Pinot Nero ,3.6,Südtirol - Alto Adige,https://www.vivino.com/erste-neue-puntay-pinot-nero-riserva/w/6039197?year=2016
1318,Tenuta Guado al Tasso Cont'Ugo Bolgheri ,4.2,Bolgheri,https://www.vivino.com/antinori-tuscany-tenuta-guado-al-tasso-cont-ugo-bolgheri/w/1752790?year=2012
1319,Leonardo Toscana Rosso ,3.5,Toscana,https://www.vivino.com/cantine-leonardo-da-vinci-leonardo-toscana-rosso/w/1215674?year=2018
1320,I Montali ,3.9,Bolgheri,https://www.vivino.com/azienda-agricola-enrico-santini-i-montali/w/91966?year=2013
1321,Pinot Noir '' ,3.7,Südtirol - Alto Adige,https://www.vivino.com/h-lun-pinot-noir-1840/w/1202700?year=2018
1322,Sassella Valtellina Superiore ,3.7,Valtellina Superiore,https://www.vivino.com/la-castellina-fondazione-fojanini-sassella-valtellina-superiore-valtellina-superiore-red-wine-v-xijfb/w/2038567?year=2015
1323,Vigneto Garretti Barolo ,4.1,Barolo,https://www.vivino.com/la-spinetta-vigneto-garretti-barolo/w/1198518?year=2013
1324,Vigna del Sorbo Gran Selezione Chianti Classico ,4.1,Chianti Classico,https://www.vivino.com/tenuta-fontodi-vigna-del-sorbo-gran-selezione-chianti-classico-chianti-classico/w/22723?year=2013
1325,Contessa di Radda Chianti Classico ,3.6,Chianti Classico,https://www.vivino.com/geografico-contessa-di-radda-chianti-classico/w/15332?year=2014
1326,Montessu ,3.9,Isola dei Nuraghi,https://www.vivino.com/agricola-punica-spa-montessu/w/1126888?year=2014
1327,Greppicante Bolgheri ,3.7,Bolgheri,https://www.vivino.com/i-greppi-greppicante-bolgheri/w/1138508?year=2012
1328,Rosso di Toscana ,3.5,Toscana,https://www.vivino.com/i-veroni-rosso-di-toscana/w/1161329?year=2015
1329,Simbiosi ,3.8,Campania,https://www.vivino.com/rivolta-simbiosi-campania/w/6113781?year=2015
1330,Montefalco Sagrantino ,3.9,Montefalco,https://www.vivino.com/falesco-montefalco-sagrantino/w/1125614?year=2009
1331,Poggio al Moro ,4.0,Bolgheri,https://www.vivino.com/azienda-agricola-enrico-santini-poggio-al-moro/w/91962?year=2016
1332,Chianti Classico Riserva Baron Ugo ,4.2,Chianti Classico,https://www.vivino.com/monteraponi-chianti-classico-riserva-baron-ugo/w/1536669?year=2011
1333,Terra di Lavoro ,4.2,Roccamonfina,https://www.vivino.com/terra-di-lavoro-terra-di-lavoro/w/84062?year=2001
1334,Noras Cannonau di Sardegna ,4.0,Cannonau di Sardegna,https://www.vivino.com/cantina-di-santadi-noras-cannonau-di-sardegna/w/1633723?year=2015
1335,Il Corzanello Rosso ,3.5,Toscana,https://www.vivino.com/fattoria-corzano-e-paterno-il-corzanello-rosso/w/1244607?year=2017
1336,Toscana Torrione ,3.8,Toscana,https://www.vivino.com/petrolo-toscana-torrione/w/16832?year=2012
1337,Tramonti Costa d'Amalfi Rosso ,3.9,Costa d'Amalfi,https://www.vivino.com/it-tenuta-san-francesco-tramonti-costa-d-amalfi-rosso/w/1221387?year=2017
1338,Contrada Chiappemacine ,4.2,Terre Siciliane,https://www.vivino.com/it-passopisciaro-contrada-chiappemacine/w/2274777?year=2016
1339,Contrada Rampante ,3.7,Terre Siciliane,https://www.vivino.com/it-passopisciaro-contrada-rampante/w/1495815?year=2016
1340,Casino delle Vie ,3.9,Toscana,https://www.vivino.com/tenuta-il-palagio-casino-delle-vie/w/1384630?year=2011
1341,Eloquenzia ,3.6,Copertino,https://www.vivino.com/severino-garofano-eloquenzia-rosso/w/1458006?year=2015
1342,Bucciarelli Chianti Classico Riserva ,3.9,Chianti Classico,https://www.vivino.com/it-casanova-bucciarelli-chianti-classico-riserva/w/1174854?year=2012
1343,Stielle Gran Selezione Chianti Classico ,4.0,Chianti Classico,https://www.vivino.com/rocca-di-castagnoli-stielle-gran-selezione-chianti-classico/w/3572025?year=2011
1344,Effe  Chianti Classico (Gran Selezione) ,3.9,Chianti Classico,https://www.vivino.com/capraia-effe-55-chianti-classico-gran-selezione/w/4380088?year=2011
1345,Solengo ,4.2,Toscana,https://www.vivino.com/argiano-solengo/w/2887?year=2012
1346,Barolo Comune di Serralunga d'Alba ,4.2,Barolo,https://www.vivino.com/azienda-agricola-germano-ettore-barolo-comune-di-serralunga-d-alba/w/1107962?year=2016
1347,Baron' Ugo Toscana Rosso ,4.3,Toscana,https://www.vivino.com/monteraponi-baron-ugo-toscana-rosso/w/5903049?year=2015
1348,Ciliegiolo Maremma Toscana ,3.8,Maremma Toscana,https://www.vivino.com/poggio-argentiera-ciliegiolo-maremma-toscana/w/1286529?year=2019
1349,Guidalberto ,4.1,Toscana,https://www.vivino.com/tenuta-san-guido-guidalberto/w/5080?year=2011
1350,Freisa Langhe Kyè ,4.0,Langhe,https://www.vivino.com/azienda-agricola-gd-vajra-freisa-langhe-kye/w/1100134?year=2011
1351,Barbaresco Riserva Rio Sordo ,4.1,Barbaresco,https://www.vivino.com/produttori-del-barbaresco-barbaresco-riserva-rio-sordo/w/19281?year=2008
1352,Fralù Langhe Nebbiolo ,3.8,Langhe,https://www.vivino.com/bruno-rocca-fralu-langhe-nebbiolo/w/1647861?year=2012
1353,Opalia Tintilia del Molise ,3.9,Tintilia del Molise,https://www.vivino.com/campi-valerio-opalia-tintilia-del-molise/w/1670115?year=2013
1354,I Quadri Vino Nobile di Montepulciano ,3.9,Vino Nobile di Montepulciano,https://www.vivino.com/bindella-i-quadri-vino-nobile-di-montepulciano/w/1174293?year=2015
1355,Tegolaia Riserva Chianti Rùfina ,3.9,Chianti Rùfina,https://www.vivino.com/fattoria-travignoli-tegolaia-riserva-chianti-rufina/w/1251802?year=2015
1356,Tempranijo Lazio Rosso ,3.9,Lazio,https://www.vivino.com/casale-del-giglio-tempranijo-lazio-rosso/w/1861796?year=2017
1357,Massitium Cesanese del Piglio Superiore ,4.0,Cesanese del Piglio,https://www.vivino.com/pileum-massitium-cesanese-del-piglio-superiore/w/5411999?year=2017
1358,Lambda ,3.9,Toscana,https://www.vivino.com/fattoria-kappa-lambda/w/1583373?year=2016
1359,Bricat Barolo ,4.0,Barolo,https://www.vivino.com/giovanni-manzone-bricat-barolo/w/1282649?year=2011
1360,Grosso Agontano ,4.1,Rosso Conero Riserva,https://www.vivino.com/casa-vinicola-gioacchino-garofoli-spa-grosso-agontano/w/1445721?year=2012
1361,Le Crosare Valpolicella Ripasso Classico Superiore ,3.9,Valpolicella Ripasso Classico,https://www.vivino.com/cantine-lenotti-le-crosare-valpolicella-ripasso-classico-superiore/w/1134864?year=2017
1362,Gironia Biferno Rosso Riserva ,4.0,Biferno,https://www.vivino.com/borgo-di-colloredo-gironia-biferno-rosso-riserva/w/1838841?year=2011
1363,Lagrein (Selezione) ,3.8,Südtirol - Alto Adige,https://www.vivino.com/elena-walch-srl-lagrein-selezione/w/1700939?year=2017
1364,Langhe Freisa Toetto ,3.6,Langhe,https://www.vivino.com/mascarello-giuseppe-e-figlio-langhe-freisa-toetto/w/1146862?year=2016
1365,Rosso di Montalcino Banditella ,3.9,Rosso di Montalcino,https://www.vivino.com/col-d-orcia-rosso-di-montalcino-banditella/w/73469?year=2016
1366,Jèma Corvina ,4.2,Verona,https://www.vivino.com/gerardo-cesari-spa-jema-corvina/w/1261328?year=2012
1367,Pian Scorrone Barbera d'Asti ,3.6,Barbera d'Asti,https://www.vivino.com/il-falchetto-pian-scorrone-barbera-d-asti/w/1173500?year=2018
1368,Barbera d'Alba Conca Tre Pile ,4.1,Barbera d'Alba,https://www.vivino.com/aldo-conterno-barbera-d-alba-conca-tre-pile/w/75324?year=2015
1369,Marena Sassella ,3.9,Valtellina Superiore,https://www.vivino.com/mamete-prevostini-marena-sassella-valtellina-superiore/w/6205597?year=2016
1370,Barolo Bricco Boschis ,4.0,Barolo,https://www.vivino.com/cavallotto-barolo-bricco-boschis/w/92510?year=2016
1371,Toscana Camartina ,4.4,Toscana,https://www.vivino.com/it-agricola-querciabella-toscana-camartina/w/6942?year=2007
1372,I Tre Vescovi Barbera d'Asti Superiore ,3.5,Barbera d'Asti,https://www.vivino.com/vinchio-vaglio-serra-i-tre-vescovi-barbera-d-asti-superiore-barbera-dasti/w/1127340?year=2016
1373,San Giovanni Barbera d'Alba ,4.0,Barbera d'Alba,https://www.vivino.com/virna-san-giovanni-barbera-d-alba/w/1605510?year=2016
1374,Langhe Virtus Rosso ,4.3,Piemonte,https://www.vivino.com/cisa-asinari-langhe-virtus-rosso/w/82404?year=2008
1375,Montesodi Toscana ,4.0,Toscana,https://www.vivino.com/castello-nipozzano-montesodi-toscana/w/20978?year=2010
1376,Barolo Parafada ,4.1,Barolo,https://www.vivino.com/palladino-barolo-parafada/w/3085196?year=2015
1377,La Cesolina Valpolicella Classico ,3.7,Valpolicella,https://www.vivino.com/vigna-800-la-cesolina-valpolicella-classico/w/1304316?year=2017
1378,Graf de la Tour ,4.2,Collio,https://www.vivino.com/russiz-graf-de-la-tour/w/1728821?year=2013
1379,Schioppettino ,4.4,Colli Orientali del Friuli,https://www.vivino.com/azienda-agricola-moschioni-davide-schioppettino/w/779422?year=2011
1380,Curtefranca Rosso ,3.5,Lombardia,https://www.vivino.com/barone-pizzini-curtefranca-rosso/w/1150700?year=2017
1381,Le Redini ,3.8,Toscana,https://www.vivino.com/tommaso-and-roberto-cavalli-le-redini/w/1801766?year=2013
1382,Vinum Italicum No  Opera N.V.,4.2,Veneto,https://www.vivino.com/tinazzi-vinum-italicum-no-3-opera/w/1103243?year=N.V.
