,name,rating,region,link
5135,Papale Primitivo di Manduria 2013,4.0,Primitivo di Manduria,https://www.vivino.com/varvaglione-papale-primitivo-di-manduria-primitivo-di-manduria/w/1506422?year=2013
5136,Etna Rosso 2015,3.9,Etna,https://www.vivino.com/tenuta-delle-terre-nere-etna-rosso/w/1225467?year=2015
5137,Atesio Arte De Raisin 2012,3.5,Veneto,https://www.vivino.com/le-arche-atesio-arte-de-raisin/w/2396498?year=2012
5138,La Segreta Il Rosso 2016,3.5,Sicilia,https://www.vivino.com/planeta-la-segreta-il-rosso/w/1298077?year=2016
5139,Amarone della Valpolicella Classico 2014,4.2,Amarone della Valpolicella Classico,https://www.vivino.com/remo-farina-amarone-della-valpolicella-classico/w/1137544?year=2014
5140,Copertino Riserva 2010,3.3,Copertino,https://www.vivino.com/cupertinum-copertino-riserva/w/1137422?year=2010
5141,Ruvei Barbera d'Alba 2017,3.9,Barbera d'Alba,https://www.vivino.com/marchesi-di-barolo-ruvei-barbera-d-alba/w/1791?year=2017
5142,Brunello di Montalcino 2014,4.4,Brunello di Montalcino,https://www.vivino.com/casanova-di-neri-brunello-di-montalcino/w/9710?year=2014
5143,Primitivo - Malvasia Nera 2014,3.7,Puglia,https://www.vivino.com/amore-passo-primitivo-malvasia-nera/w/1205686?year=2014
5144,62 Anniversario Primitivo di Manduria Riserva 2011,4.4,Primitivo di Manduria,https://www.vivino.com/san-marzano-sixtytwo-anniversario-primitivo-di-manduria-riserva/w/2017637?year=2011
5145,Albe Barolo 2012,3.9,Barolo,https://www.vivino.com/azienda-agricola-gd-vajra-albe-barolo/w/1100124?year=2012
5146,Gentilesco Chianti 2016,3.6,Chianti,https://www.vivino.com/cantine-bonacchi-gentilesco-chianti/w/18733?year=2016
5147,Primitivo Salento Pilùna 2017,3.9,Salento,https://www.vivino.com/castello-monaci-primitivo-salento-piluna/w/21123?year=2017
5148,Villa Donoratico Bolgheri 2016,4.1,Bolgheri,https://www.vivino.com/tenuta-argentiera-villa-donoratico-bolgheri/w/1135624?year=2016
5149,Valpolicella Ripasso Superiore 2017,3.8,Valpolicella Ripasso,https://www.vivino.com/villa-borghetti-valpolicella-ripasso-superiore/w/1203839?year=2017
5150,Selvarossa Riserva 2011,4.0,Salice Salentino,https://www.vivino.com/due-palme-selvarossa-riserva/w/8040?year=2011
5151,Flaccianello della Pieve 2013,4.4,Colli della Toscana Centrale,https://www.vivino.com/tenuta-fontodi-flaccianello-della-pieve-colli-della-toscana-centrale/w/22721?year=2013
5152,Il Pino di Biserno 2015,4.3,Toscana,https://www.vivino.com/tenuta-campo-di-sasso-il-pino-di-biserno/w/1670059?year=2015
5153,Barbaresco 2016,4.1,Barbaresco,https://www.vivino.com/produttori-del-barbaresco-barbaresco/w/19265?year=2016
5154,Berardenga Chianti Classico 2012,3.8,Chianti Classico,https://www.vivino.com/it-felsina-berardenga-chianti-classico/w/18439?year=2012
5155,Passo dei Sani Premium Rosso 2017,4.0,Terre di Chieti,https://www.vivino.com/loggia-dei-sani-passo-dei-sani-premium-rosso/w/5724450?year=2017
5156,Le Maestrelle Toscana 2015,3.7,Toscana,https://www.vivino.com/santa-cristina-le-maestrelle-toscana/w/1159129?year=2015
5157,Poggio Al Tufo Rompicollo 2015,3.8,Maremma Toscana,https://www.vivino.com/tommasi-poggio-al-tufo-rompicollo/w/2305446?year=2015
5158,Chianti Classico 2013,3.8,Chianti Classico,https://www.vivino.com/isole-e-olena-chianti-classico/w/77460?year=2013
5159,Negroamaro I Muri 2017,3.9,Puglia,https://www.vivino.com/vigneti-del-salento-negroamaro-i-muri/w/1694823?year=2017
5160,Valpolicella Superiore Monte Lodoletta 2008,4.4,Valpolicella,https://www.vivino.com/dal-forno-romano-valpolicella-superiore-monte-lodoletta/w/89753?year=2008
5161,Tenuta Nuova Brunello di Montalcino 2011,4.4,Brunello di Montalcino,https://www.vivino.com/casanova-di-neri-tenuta-nuova-brunello-di-montalcino/w/9712?year=2011
5162,Chianti Superiore 2013,3.6,Chianti,https://www.vivino.com/santa-cristina-chianti-superiore/w/1377312?year=2013
5163,Chianti 2013,3.1,Chianti,https://www.vivino.com/piccini-chianti/w/1598405?year=2013
5164,Brunello di Montalcino 2013,4.2,Brunello di Montalcino,https://www.vivino.com/poggio-san-polo-brunello-di-montalcino/w/1102045?year=2013
5165,Amarone della Valpolicella 2012,4.2,Amarone della Valpolicella,https://www.vivino.com/agricola-flli-tedeschi-srl-amarone-della-valpolicella/w/1191174?year=2012
5166,Lamùri Nero d'Avola Regaleali 2013,3.7,Terre Siciliane,https://www.vivino.com/tasca-d-almerita-lamuri-nero-d-avola-regaleali/w/1516856?year=2013
5167,Amarone della Valpolicella Classico 2014,4.2,Amarone della Valpolicella Classico,https://www.vivino.com/allegrini-amarone-della-valpolicella-classico/w/8195?year=2014
5168,Pian delle Vigne Brunello di Montalcino 2008,4.3,Brunello di Montalcino,https://www.vivino.com/antinori-tuscany-pian-delle-vigne-brunello-di-montalcino/w/1675?year=2008
5169,Ca' di Pian Barbera d'Asti 2014,4.0,Barbera d'Asti,https://www.vivino.com/la-spinetta-ca-di-pian-barbera-d-asti/w/15167?year=2014
5170,No Name 2012,3.9,Piemonte,https://www.vivino.com/giacomo-borgogno-and-figli-no-name/w/1206114?year=2012
5171,8 Vites 2018,3.8,Piemonte,https://www.vivino.com/miliasso-eight-vites/w/3431390?year=2018
5172,Appassite Negroamaro - Primitivo 2018,4.2,Puglia,https://www.vivino.com/luna-argenta-appassite-negroamaro-primitivo/w/1509866?year=2018
5173,Toscana Dogajolo Rosso 2017,3.7,Toscana,https://www.vivino.com/carpineto-toscana-dogajolo-rosso/w/6209?year=2017
5174,Tenuta Guado al Tasso Bolgheri Superiore 2007,4.4,Bolgheri Superiore,https://www.vivino.com/antinori-tuscany-tenuta-guado-al-tasso-bolgheri-superiore/w/1658?year=2007
5175,Tellus Syrah 2014,3.6,Lazio,https://www.vivino.com/falesco-tellus-syrah/w/1401324?year=2014
5176,Chianti Classico Riserva 2013,3.7,Chianti Classico,https://www.vivino.com/gabbiano-chianti-classico-riserva/w/1134731?year=2013
5177,Riserva Ducale Oro Chianti Classico (Gran Selezione Gold) 2011,3.9,Chianti Classico,https://www.vivino.com/ruffino-riserva-ducale-oro-chianti-classico-gran-selezione-gold/w/1231421?year=2011
5178,Valpolicella 2017,3.5,Valpolicella,https://www.vivino.com/tommasi-valpolicella/w/1299576?year=2017
5179,La Mora Maremma Toscana Rosso 2015,3.6,Maremma Toscana,https://www.vivino.com/casa-vinicola-luigi-cecchi-e-figli-la-mora-maremma-toscana-rosso/w/4809734?year=2015
5180,Red Zinfandel 2017,3.9,Puglia,https://www.vivino.com/chunky-chunky-red-zinfandel/w/2682995?year=2017
5181,Valpolicella Ripasso 2015,3.7,Valpolicella Ripasso,https://www.vivino.com/bertani-valpolicella-ripasso/w/1719983?year=2015
5182,Bolgheri Il Seggio 2015,4.1,Bolgheri,https://www.vivino.com/poggio-al-tesoro-bolgheri-il-seggio-bolgheri/w/5787212?year=2015
5183,Montefalco Rosso 2014,3.6,Montefalco,https://www.vivino.com/arnaldo-caprai-montefalco-rosso/w/23097?year=2014
5184,Amarone della Valpolicella Classico 2008,4.3,Amarone della Valpolicella Classico,https://www.vivino.com/allegrini-amarone-della-valpolicella-classico/w/8195?year=2008
5185,Barrua 2014,4.2,Isola dei Nuraghi,https://www.vivino.com/agricola-punica-spa-barrua/w/1127516?year=2014
5186,Vino Nobile di Montepulciano Riserva 2015,4.1,Vino Nobile di Montepulciano,https://www.vivino.com/carpineto-vino-nobile-di-montepulciano-riserva/w/6199?year=2015
5187,Lucale Appassimento Primitivo 2016,4.1,Puglia,https://www.vivino.com/masseria-borgo-dei-trulli-lucale-appassimento-primitivo/w/4972078?year=2016
5188,Barolo 2009,3.6,Barolo,https://www.vivino.com/cantina-terre-del-barolo-soc-coop-r-l-barolo-barolo/w/1149496?year=2009
5189,Ca'Marcanda Magari 2014,4.0,Bolgheri,https://www.vivino.com/gaja-ca-marcanda-magari/w/1178883?year=2014
5190,Chianti Classico 2014,3.7,Chianti Classico,https://www.vivino.com/cafaggio-chianti-classico/w/13795?year=2014
5191,Chianti 2018,3.5,Chianti,https://www.vivino.com/casa-vinicola-luigi-cecchi-e-figli-chianti/w/12119?year=2018
5192,Le Origini Amarone della Valpolicella Classico Riserva 2009,4.3,Amarone della Valpolicella Classico,https://www.vivino.com/bolla-fratellispa-le-origini-amarone-della-valpolicella-classico-riserva/w/1397381?year=2009
5193,Chianti 2017,3.2,Chianti,https://www.vivino.com/corte-alle-mura-chianti/w/1138140?year=2017
5194,Chianti Classico Vigneto Gran Selezione San Lorenzo 2010,4.2,Chianti Classico,https://www.vivino.com/castello-di-ama-spa-chianti-classico-vigneto-gran-selezione-san-lorenzo/w/2411943?year=2010
5195,Tenuta Nuova Brunello di Montalcino 2013,4.5,Brunello di Montalcino,https://www.vivino.com/casanova-di-neri-tenuta-nuova-brunello-di-montalcino/w/9712?year=2013
5196,Aglianico Del Vulture Piano Del Cerro 2012,4.1,Aglianico del Vulture,https://www.vivino.com/vigneti-aglianico-del-vulture-piano-del-cerro/w/1368890?year=2012
5197,Barolo 2015,3.9,Barolo,https://www.vivino.com/giacosa-barolo/w/92448?year=2015
5198,Flaccianello della Pieve 2009,4.4,Colli della Toscana Centrale,https://www.vivino.com/tenuta-fontodi-flaccianello-della-pieve-colli-della-toscana-centrale/w/22721?year=2009
5199,Amarone della Valpolicella Classico 2011,3.8,Amarone della Valpolicella Classico,https://www.vivino.com/cantina-di-negrar-amarone-della-valpolicella-classico/w/77149?year=2011
5200,La Bestia Governo 2017,3.9,Toscana,https://www.vivino.com/il-cinghiale-sfuggente-la-bestia-governo/w/4414303?year=2017
5201,A Amarone della Valpolicella 2013,4.1,Amarone della Valpolicella,https://www.vivino.com/alpha-zeta-a-amarone-della-valpolicella/w/1144268?year=2013
5202,Chianti 2014,3.2,Chianti,https://www.vivino.com/gabbiano-chianti/w/1131067?year=2014
5203,Tre 2010,3.6,Toscana,https://www.vivino.com/brancaia-tre/w/12379?year=2010
5204,Chianti Classico 2016,3.9,Chianti Classico,https://www.vivino.com/tenuta-fontodi-chianti-classico/w/22722?year=2016
5205,Valpolicella Classico Superiore 2013,3.9,Valpolicella,https://www.vivino.com/zenato-valpolicella-classico-superiore/w/12385?year=2013
5206,Barolo 2014,4.0,Barolo,https://www.vivino.com/massolino-barolo-barolo/w/79970?year=2014
5207,12 e Mezzo Primitivo del Salento 2013,3.9,Salento,https://www.vivino.com/varvaglione-twelve-e-mezzo-primitivo-del-salento/w/1454761?year=2013
5208,Chianti Rufina 2015,3.7,Chianti Rùfina,https://www.vivino.com/fattoria-selvapiana-chianti-rufina/w/1597138?year=2015
5209,Barolo 2013,4.2,Barolo,https://www.vivino.com/pio-cesare-barolo/w/22550?year=2013
5210,Lu Rappaio Primitivo di Manduria 2016,4.3,Primitivo di Manduria,https://www.vivino.com/masca-del-tacco-lu-rappaio-primitivo-di-manduria/w/3872480?year=2016
5211,Bonacosta Valpolicella Classico 2014,3.5,Valpolicella,https://www.vivino.com/it-masi-bonacosta-valpolicella-classico/w/21975?year=2014
5212,Gertrude Toscana 2014,3.8,Toscana,https://www.vivino.com/la-maialina-gertrude-toscana/w/1204120?year=2014
5213,Barolo 2012,4.1,Barolo,https://www.vivino.com/pio-cesare-barolo/w/22550?year=2012
5214,Campogiovanni Brunello di Montalcino 2010,4.2,Brunello di Montalcino,https://www.vivino.com/san-felice-campogiovanni-brunello-di-montalcino/w/1136983?year=2010
5215,Montebruna Barbera d'Asti 2015,3.8,Barbera d'Asti,https://www.vivino.com/braida-montebruna-barbera-d-asti/w/15143?year=2015
5216,La Grola 2014,3.9,Verona,https://www.vivino.com/allegrini-la-grola-verona/w/8187?year=2014
5217,Old Vines Primitivo di Manduria 2012,4.4,Primitivo di Manduria,https://www.vivino.com/luccarelli-old-vines-primitivo-di-manduria/w/1129440?year=2012
5218,Barolo 2013,3.9,Barolo,https://www.vivino.com/giacomo-borgogno-and-figli-barolo/w/8569?year=2013
5219,Ca' di Pian Barbera d'Asti 2012,3.9,Barbera d'Asti,https://www.vivino.com/la-spinetta-ca-di-pian-barbera-d-asti/w/15167?year=2012
5220,La Grola 2013,3.8,Verona,https://www.vivino.com/allegrini-la-grola-verona/w/8187?year=2013
5221,Nero D'Avola - Frappato Sicilia SP68 2015,3.7,Terre Siciliane,https://www.vivino.com/occhipinti-nero-d-avola-frappato-sicilia-sp68/w/1169234?year=2015
5222,Mandus Primitivo di Manduria 2017,4.1,Primitivo di Manduria,https://www.vivino.com/pietra-pura-mandus-primitivo-di-manduria/w/1264139?year=2017
5223,Chianti Classico 2015,3.8,Chianti Classico,https://www.vivino.com/volpaia-chianti-classico/w/33724?year=2015
5224,Sassicaia 2002,4.6,Bolgheri Sassicaia,https://www.vivino.com/tenuta-san-guido-sassicaia/w/5078?year=2002
5225,Ebbio Nebbiolo Langhe 2016,3.6,Langhe,https://www.vivino.com/fontanafredda-ebbio-nebbiolo-langhe/w/4275592?year=2016
5226,Amarone della Valpolicella 2012,4.1,Amarone della Valpolicella,https://www.vivino.com/cantina-sociale-della-valpantena-sca-amarone-della-valpolicella/w/14943?year=2012
5227,Collezione di Famiglia Nero d'Avola Appassimento 2013,3.8,Terre Siciliane,https://www.vivino.com/barone-montalto-collezione-di-famiglia-nero-d-avola-appassimento/w/1268730?year=2013
5228,Santagostino Baglio Sorìa Red 2013,3.9,Terre Siciliane,https://www.vivino.com/casa-vinicola-firriato-santagostino-baglio-soria-red/w/82719?year=2013
5229,Appassimento Organico Rosso 2015,3.8,Abruzzo,https://www.vivino.com/passi-reali-appassimento-organico-rosso/w/3336019?year=2015
5230,Gattinara 2015,4.1,Gattinara,https://www.vivino.com/nervi-gattinara/w/1578948?year=2015
5231,Brunello di Montalcino 2013,4.2,Brunello di Montalcino,https://www.vivino.com/castiglion-del-bosco-brunello-di-montalcino/w/10625?year=2013
5232,Chianti 2013,3.1,Chianti,https://www.vivino.com/casa-vinicola-luigi-cecchi-e-figli-chianti/w/12119?year=2013
5233,Ebbio Nebbiolo Langhe 2017,3.6,Langhe,https://www.vivino.com/fontanafredda-ebbio-nebbiolo-langhe/w/4275592?year=2017
5234,Aska Bolgheri 2013,3.8,Bolgheri,https://www.vivino.com/banfi-aska-bolgheri/w/1524591?year=2013
5235,Amarone della Valpolicella 2014,4.1,Amarone della Valpolicella,https://www.vivino.com/it-zonin-amarone-della-valpolicella/w/10307?year=2014
5236,Reis Barbera d'Alba 2015,3.9,Barbera d'Alba,https://www.vivino.com/marchesi-di-barolo-reis-barbera-d-alba/w/1266308?year=2015
5237,Mille E Una Notte 2012,4.3,Contessa Entellina,https://www.vivino.com/donnafugata-mille-e-una-notte/w/4793?year=2012
5238,Tignanello 2001,4.5,Toscana,https://www.vivino.com/antinori-tuscany-tignanello/w/1652?year=2001
5239,Puglia Primitivo 2013,3.7,Puglia,https://www.vivino.com/messapi-puglia-primitivo/w/1831238?year=2013
5240,Montessu 2016,4.0,Isola dei Nuraghi,https://www.vivino.com/agricola-punica-spa-montessu/w/1126888?year=2016
5241,Chianti Classico 2010,3.9,Chianti Classico,https://www.vivino.com/tenuta-fontodi-chianti-classico/w/22722?year=2010
5242,Montebruna Barbera d'Asti 2016,3.8,Barbera d'Asti,https://www.vivino.com/braida-montebruna-barbera-d-asti/w/15143?year=2016
5243,Ochetti Nebbiolo 2017,3.9,Langhe,https://www.vivino.com/renato-ratti-ochetti-nebbiolo/w/1460270?year=2017
5244,Monti Garbi Valpolicella Ripasso Superiore 2012,3.7,Valpolicella Ripasso,https://www.vivino.com/tenuta-sant-antonio-monti-garbi-valpolicella-ripasso-superiore/w/1150450?year=2012
5245,Bricco dell'Uccellone Barbera d'Asti 2014,4.2,Barbera d'Asti,https://www.vivino.com/braida-bricco-dell-uccellone-barbera-d-asti/w/15149?year=2014
5246,Brunello di Montalcino 2007,4.1,Brunello di Montalcino,https://www.vivino.com/val-de-suga-brunello-di-montalcino/w/1101056?year=2007
5247,Le Maestrelle Toscana 2013,3.6,Toscana,https://www.vivino.com/santa-cristina-le-maestrelle-toscana/w/1159129?year=2013
5248,Amarone della Valpolicella 2012,4.0,Amarone della Valpolicella,https://www.vivino.com/corte-giara-amarone-della-valpolicella/w/1141816?year=2012
5249,Moda' Montepulciano d'Abruzzo 2016,3.8,Montepulciano d'Abruzzo,https://www.vivino.com/talamonti-moda-montepulciano-d-abruzzo/w/1162388?year=2016
5250,Chianti 2013,3.2,Chianti,https://www.vivino.com/banfi-chianti/w/1137147?year=2013
5251,Badia a Passignano Gran Selezione Chianti Classico 2008,4.2,Chianti Classico,https://www.vivino.com/antinori-tuscany-badia-a-passignano-gran-selezione-chianti-classico/w/1653?year=2008
5252,Barolo Marcenasco 2009,4.2,Barolo,https://www.vivino.com/renato-ratti-barolo-marcenasco/w/13898?year=2009
5253,Bolgheri Rosso 2016,3.9,Bolgheri,https://www.vivino.com/grattamacco-bolgheri-rosso/w/87676?year=2016
5254,Appassimento Barbera Passito 2017,3.8,Piemonte,https://www.vivino.com/san-silvestro-appassimento-barbera-passito/w/4878333?year=2017
5255,Toscana 2014,4.0,Toscana,https://www.vivino.com/tenuta-castiglioni-toscana/w/20986?year=2014
5256,Dagromis Barolo 2013,4.2,Barolo,https://www.vivino.com/gaja-dagromis-barolo/w/66164?year=2013
5257,Le Serre Nuove 2009,4.2,Bolgheri,https://www.vivino.com/ornellaia-le-serre-nuove/w/22448?year=2009
5258,Barolo 2010,3.5,Barolo,https://www.vivino.com/cantina-terre-del-barolo-soc-coop-r-l-barolo-barolo/w/1149496?year=2010
5259,Chianti Classico 2012,3.8,Chianti Classico,https://www.vivino.com/tenuta-fontodi-chianti-classico/w/22722?year=2012
5260,Tenuta Tignanello 'Solaia' 2008,4.6,Toscana,https://www.vivino.com/antinori-tuscany-tenuta-tignanello-solaia/w/1651?year=2008
5261,Brunello di Montalcino 2012,4.5,Brunello di Montalcino,https://www.vivino.com/franco-biondi-santi-brunello-di-montalcino/w/1558589?year=2012
5262,Nebbiolo Langhe 2017,3.8,Langhe,https://www.vivino.com/produttori-del-barbaresco-nebbiolo-langhe/w/19264?year=2017
5263,Brunello di Montalcino 2011,4.2,Brunello di Montalcino,https://www.vivino.com/ciacci-piccolomini-d-aragona-brunello-di-montalcino/w/1136214?year=2011
5264,Ca'Marcanda Magari 2010,4.2,Bolgheri,https://www.vivino.com/gaja-ca-marcanda-magari/w/1178883?year=2010
5265,Tenuta Tignanello 'Solaia' 2012,4.6,Toscana,https://www.vivino.com/antinori-tuscany-tenuta-tignanello-solaia/w/1651?year=2012
5266,Ca' di Pian Barbera d'Asti 2013,3.9,Barbera d'Asti,https://www.vivino.com/la-spinetta-ca-di-pian-barbera-d-asti/w/15167?year=2013
5267,Ripa Magna Corvina 2017,4.1,Verona,https://www.vivino.com/tenuta-valleselle-ripa-magna-corvina/w/1154421?year=2017
5268,Flaccianello della Pieve 2015,4.5,Colli della Toscana Centrale,https://www.vivino.com/tenuta-fontodi-flaccianello-della-pieve-colli-della-toscana-centrale/w/22721?year=2015
5269,Nero d'Avola 2016,3.2,Terre Siciliane,https://www.vivino.com/giancarlo-nero-d-avola/w/5426598?year=2016
5270,Tenuta Lodola Nuova Vino Nobile di Montepulciano 2011,3.7,Vino Nobile di Montepulciano,https://www.vivino.com/ruffino-tenuta-lodola-nuova-vino-nobile-di-montepulciano/w/1165872?year=2011
5271,Amarone della Valpolicella Classico 2013,4.1,Amarone della Valpolicella Classico,https://www.vivino.com/domini-veneti-amarone-della-valpolicella-classico/w/1169408?year=2013
5272,Villa Donoratico Bolgheri 2015,4.1,Bolgheri,https://www.vivino.com/tenuta-argentiera-villa-donoratico-bolgheri/w/1135624?year=2015
5273,Paolo e Carlo Malvasia Nera 66 Sessantasei Limited Edition 2014,3.9,Veneto,https://www.vivino.com/conte-di-campiano-paolo-e-carlo-malvasia-nera-66-sessantasei-limited-edition/w/4253391?year=2014
5274,Marina Cvetic Montepulciano d'Abruzzo Riserva 2016,4.1,Montepulciano d'Abruzzo,https://www.vivino.com/masciarelli-abruzzo-marina-cvetic-montepulciano-d-abruzzo-riserva-montepulciano-dabruzzo/w/93055?year=2016
5275,Premio Sangiovese 2014,3.1,Toscana,https://www.vivino.com/castellani-fattorie-spa-sangiovese-g0b4c/w/1394236?year=2014
5276,Sangiovese Terre di Chieti 2013,3.6,Terre di Chieti,https://www.vivino.com/caldora-sangiovese-terre-di-chieti/w/11855?year=2013
5277,Dagromis Barolo 2008,4.3,Barolo,https://www.vivino.com/gaja-dagromis-barolo/w/66164?year=2008
5278,Modus Toscana 2014,3.8,Toscana,https://www.vivino.com/ruffino-modus-toscana/w/2183?year=2014
5279,Barbaresco 2012,3.7,Barbaresco,https://www.vivino.com/marchesi-di-barolo-barbaresco/w/1795?year=2012
5280,Terre Brune Superiore Carignano del Sulcis 2013,4.2,Carignano del Sulcis,https://www.vivino.com/cantina-di-santadi-terre-brune-superiore-carignano-del-sulcis/w/17998?year=2013
5281,Chianti Classico 2015,3.8,Chianti Classico,https://www.vivino.com/castello-di-ama-spa-chianti-classico/w/89884?year=2015
5282,20 Ventiterre Montepulciano d'Abruzzo 2017,3.4,Montepulciano d'Abruzzo,https://www.vivino.com/it-zonin-twenty-ventiterre-montepulciano-d-abruzzo/w/5565079?year=2017
5283,Primitivo 2012,3.5,Puglia,https://www.vivino.com/grifone-primitivo/w/1207589?year=2012
5284,Bolgheri Rosso 2016,3.9,Bolgheri,https://www.vivino.com/tenuta-campo-al-mare-bolgheri-rosso/w/1850403?year=2016
5285,Nero di Troia 2016,4.0,Puglia,https://www.vivino.com/corsiero-nero-di-troia/w/1508643?year=2016
5286,Brunello di Montalcino 2007,4.0,Brunello di Montalcino,https://www.vivino.com/camigliano-brunello-di-montalcino/w/1144799?year=2007
5287,La Groletta Amarone della Valpolicella 2016,4.2,Amarone della Valpolicella,https://www.vivino.com/corte-giara-la-groletta-amarone-della-valpolicella/w/5907977?year=2016
5288,Costasera Amarone della Valpolicella Classico 2006,4.3,Amarone della Valpolicella Classico,https://www.vivino.com/it-masi-costasera-amarone-della-valpolicella-classico/w/21929?year=2006
5289,Brunello di Montalcino 2014,4.1,Brunello di Montalcino,https://www.vivino.com/caparzo-brunello-di-montalcino/w/77491?year=2014
5290,Campone Brunello di Montalcino 2011,4.1,Brunello di Montalcino,https://www.vivino.com/frescobaldi-campone-brunello-di-montalcino/w/20995?year=2011
5291,Primitivo Salento Pilùna 2015,3.7,Salento,https://www.vivino.com/castello-monaci-primitivo-salento-piluna/w/21123?year=2015
5292,Barolo 2011,3.8,Barolo,https://www.vivino.com/prunotto-barolo/w/61134?year=2011
5293,Tenuta Nuova Brunello di Montalcino 2008,4.4,Brunello di Montalcino,https://www.vivino.com/casanova-di-neri-tenuta-nuova-brunello-di-montalcino/w/9712?year=2008
5294,Romeo & Juliet Passione e Sentimento Passimento Rosso 2013,4.0,Veneto,https://www.vivino.com/famiglia-pasqua-romeo-juliet-passione-e-sentimento-passimento-rosso/w/3215673?year=2013
5295,Primitivo di Manduria 2017,4.2,Primitivo di Manduria,https://www.vivino.com/contessa-carola-primitivo-di-manduria-primitivo-di-manduria-red-wine-v/w/5871058?year=2017
5296,Vigneti di Torbe Valpolicella Ripasso Classico Superiore 2012,3.8,Valpolicella Ripasso Classico,https://www.vivino.com/domini-veneti-vigneti-di-torbe-valpolicella-ripasso-classico-superiore/w/1478371?year=2012
5297,Vigneto Monte Sant'Urbano Amarone della Valpolicella Classico 2010,4.3,Amarone della Valpolicella Classico,https://www.vivino.com/speri-vigneto-monte-sant-urbano-amarone-della-valpolicella-classico/w/22954?year=2010
5298,Chianti Classico 2016,3.7,Chianti Classico,https://www.vivino.com/carpineto-chianti-classico/w/6196?year=2016
5299,Il Passo Nerello Mascalese - Nero d'Avola 2015,3.9,Terre Siciliane,https://www.vivino.com/vigneti-zabu-il-passo-nerello-mascalese-nero-d-avola/w/1142913?year=2015
5300,Salento Rosso 2013,3.9,Salento,https://www.vivino.com/verso-it-salento-rosso/w/1495528?year=2013
5301,U...Passimiento Rouge 2017,4.1,Terre Siciliane,https://www.vivino.com/baglio-gibellina-u-passimiento-rouge/w/1725436?year=2017
5302,Lambrusco Emilia 2013,3.7,Emilia,https://www.vivino.com/riunite-lambrusco-emilia/w/1135799?year=2013
5303,Cerasuolo di Vittoria Classico 2015,4.0,Cerasuolo di Vittoria,https://www.vivino.com/cos-cerasuolo-di-vittoria-classico/w/1196060?year=2015
5304,Amarone della Valpolicella 2010,4.0,Amarone della Valpolicella,https://www.vivino.com/it-castelforte-amarone-della-valpolicella/w/1142441?year=2010
5305,Amarone della Valpolicella Classico 2014,4.3,Amarone della Valpolicella Classico,https://www.vivino.com/gerardo-cesari-spa-amarone-della-valpolicella-classico/w/1136029?year=2014
5306,Ca' di Pian Barbera d'Asti 2011,3.9,Barbera d'Asti,https://www.vivino.com/la-spinetta-ca-di-pian-barbera-d-asti/w/15167?year=2011
5307,Brunello di Montalcino 2006,4.5,Brunello di Montalcino,https://www.vivino.com/franco-biondi-santi-brunello-di-montalcino/w/1558589?year=2006
5308,Tenuta Guado al Tasso Bolgheri Superiore 2010,4.3,Bolgheri Superiore,https://www.vivino.com/antinori-tuscany-tenuta-guado-al-tasso-bolgheri-superiore/w/1658?year=2010
5309,Il Pino di Biserno 2014,4.2,Toscana,https://www.vivino.com/tenuta-campo-di-sasso-il-pino-di-biserno/w/1670059?year=2014
5310,Aglianico Del Vulture Piano Del Cerro 2013,4.1,Aglianico del Vulture,https://www.vivino.com/vigneti-aglianico-del-vulture-piano-del-cerro/w/1368890?year=2013
5311,Salice Salentino Riserva 2011,3.8,Salice Salentino,https://www.vivino.com/leone-de-castris-salice-salentino-riserva/w/13419?year=2011
5312,Cum Laude 2012,3.8,Toscana,https://www.vivino.com/banfi-cum-laude/w/1631892?year=2012
5313,Chianti Classico 2011,3.4,Chianti Classico,https://www.vivino.com/piccini-chianti-classico/w/98402?year=2011
5314,Pipoli Aglianico del Vulture 2014,3.8,Aglianico del Vulture,https://www.vivino.com/vigneti-pipoli-aglianico-del-vulture/w/1172823?year=2014
5315,Montessu 2014,3.9,Isola dei Nuraghi,https://www.vivino.com/agricola-punica-spa-montessu/w/1126888?year=2014
5316,Sapaio Bolgheri Volpolo 2015,3.9,Bolgheri,https://www.vivino.com/podere-sapaio-sapaio-bolgheri-volpolo/w/1117028?year=2015
5317,Poggio ai Ginepri Bolgheri 2016,3.8,Bolgheri,https://www.vivino.com/tenuta-argentiera-poggio-ai-ginepri-bolgheri/w/1768500?year=2016
5318,Chianti Classico 2014,3.7,Chianti Classico,https://www.vivino.com/castello-di-ama-spa-chianti-classico/w/89884?year=2014
5319,Barbera d'Asti Lavignone 2017,3.8,Barbera d'Asti,https://www.vivino.com/pico-maccario-barbera-d-asti-lavignone/w/1142689?year=2017
5320,Valpolicella 2018,3.5,Valpolicella,https://www.vivino.com/tommasi-valpolicella/w/1299576?year=2018
5321,Terre Degli Eremi Montepulciano d'Abruzzo 2016,3.7,Montepulciano d'Abruzzo,https://www.vivino.com/cantina-tollo-terre-degli-eremi-montepulciano-d-abruzzo/w/1164814?year=2016
5322,La Grola 2012,4.0,Verona,https://www.vivino.com/allegrini-la-grola-verona/w/8187?year=2012
5323,Cent'Are Nero d'Avola 2014,3.2,Terre Siciliane,https://www.vivino.com/cantine-pellegrino-cent-are-nero-d-avola/w/3119117?year=2014
5324,Brunello di Montalcino 2012,4.3,Brunello di Montalcino,https://www.vivino.com/renieri-brunello-di-montalcino/w/23240?year=2012
