,price,total_ratings,total_reviews,light-bold,smooth-tannic,dry-sweet,soft-acidic,alcohol_pct,residual_sugar_g/l,acidity_g/l,winery
1139,349 kr.,494,192.0,85.0,23.0356,47.8344,20.6377,15.4,,,Zeni
1140,856.58 kr.,488,881.0,56.743,75.4328,7.36499,83.4459,14.0,,,Mascarello Giuseppe e Figlio
1141,1595 kr.,487,2458.0,60.5398,68.4833,7.15129,85.0,14.0,,,Gaja
1142,799 kr.,486,1740.0,53.8816,38.6542,25.2792,55.6579,0.0,,,Dal Forno Romano
1143,856.58 kr.,457,553.0,85.0,31.597,48.4239,25.3381,16.0,,,Masi
1144,2718.72 kr.,458,967.0,46.5931,42.647,7.75628,49.5057,14.0,,,Montevertine
1145,737.41 kr.,451,579.0,57.0371,42.4811,33.529,42.7861,,,,Oasi degli Angeli
1146,856.58 kr.,450,881.0,56.743,75.4328,7.36499,83.4459,,,,Mascarello Giuseppe e Figlio
1147,1712.80 kr.,449,531.0,51.6013,59.445,9.98021,65.3518,14.5,,,Gaja
1148,376.65 kr.,448,177.0,53.8329,41.0531,12.8593,45.7514,13.0,,,San Giovenale
1149,149 kr.,447,3941.0,72.3018,38.0739,28.5252,30.3428,,,,Farnese
1150,9661.53 kr.,428,7839.0,61.8765,64.8046,10.8157,54.8693,13.5,,,Tenuta San Guido
1151,2592.84 kr.,428,1127.0,64.3381,77.4755,8.46257,85.0,14.0,,,Gaja
1152,1395 kr.,424,732.0,64.9235,79.5282,9.73803,83.2193,,,,La Spinetta
1153,1395 kr.,420,732.0,64.9235,79.5282,9.73803,83.2193,,,,La Spinetta
1154,1395 kr.,417,796.0,43.6204,56.0942,7.82332,63.8725,14.0,,,Poggio di Sotto
1155,3083.70 kr.,414,1937.0,45.4513,58.5444,7.30765,63.53,,,,Biondi-Santi
1156,856.58 kr.,412,553.0,85.0,31.597,48.4239,25.3381,16.0,,,Masi
1157,856.58 kr.,411,881.0,56.743,75.4328,7.36499,83.4459,14.0,,,Mascarello Giuseppe e Figlio
1158,1532.17 kr.,407,967.0,46.5931,42.647,7.75628,49.5057,,,,Montevertine
1159,636.11 kr.,401,668.0,50.6316,57.5672,11.7946,62.8929,14.5,,,Luce della Vite
1160,1999 kr.,400,686.0,62.154,77.4562,7.85222,82.5543,14.5,,,Giacomo Conterno
1161,1595 kr.,386,2458.0,60.5398,68.4833,7.15129,85.0,13.0,,,Gaja
1162,856.58 kr.,378,526.0,85.0,26.0857,50.81399999999999,21.8498,15.0,,,Masi
1163,550 kr.,373,911.0,47.6502,57.7254,6.1742599999999985,65.6425,13.5,,,Altesino
1164,2000 kr.,371,682.0,58.3255,78.3365,9.19153,82.1671,13.5,,,Bartolo Mascarello
1165,856.58 kr.,371,553.0,85.0,31.597,48.4239,25.3381,,,,Masi
1166,1415.23 kr.,374,7839.0,61.8765,64.8046,10.8157,54.8693,12.0,,,Tenuta San Guido
1167,808.17 kr.,370,1041.0,85.0,23.9397,52.2226,21.952,,,,Bussola
1168,595 kr.,369,243.0,82.6561,27.462,48.2307,26.559,17.0,,,Cà dei Frati
1169,1599 kr.,368,571.0,49.3312,58.2556,15.2251,63.0636,14.5,,,Salvioni
1170,2235.68 kr.,363,2609.0,52.709,44.5076,10.6018,46.0463,,,,Fontodi
1171,999 kr.,362,784.0,63.2333,78.2962,7.14421,85.0,,,,Pio Cesare
1172,763.25 kr.,359,668.0,50.6316,57.5672,11.7946,62.8929,15.0,,,Luce della Vite
1173,1264.85 kr.,361,57.0,59.735,57.8952,1.20659,48.6736,14.5,,,Ornellaia
1174,,362,2458.0,60.5398,68.4833,7.15129,85.0,14.0,,,Gaja
1175,495 kr.,356,342.0,85.0,23.5877,51.3761,25.6257,,,,Marion
1176,439 kr.,355,502.0,85.0,25.8292,47.9049,22.571,,,,Tenuta Sant'Antonio
1177,700 kr.,351,1032.0,53.29600000000001,42.5514,14.0395,44.6604,13.5,,,Petrolo
1178,1936.63 kr.,351,501.0,46.4198,59.468,11.0407,65.6479,14.5,,,Gaja
1179,1395 kr.,354,796.0,43.6204,56.0942,7.82332,63.8725,13.5,,,Poggio di Sotto
1180,2275 kr.,345,686.0,62.154,77.4562,7.85222,82.5543,14.0,,,Giacomo Conterno
1181,2675 kr.,346,686.0,62.154,77.4562,7.85222,82.5543,14.5,,,Giacomo Conterno
1182,499 kr.,346,616.0,49.7802,58.426,8.34309,64.4406,,,,Collemattoni
1183,1931.73 kr.,346,796.0,43.6204,56.0942,7.82332,63.8725,14.0,,,Poggio di Sotto
1184,536.30 kr.,343,114.0,67.7892,76.7816,13.1691,84.805,14.0,,,Mirafiore
1185,2675 kr.,338,686.0,62.154,77.4562,7.85222,82.5543,14.5,,,Giacomo Conterno
1186,3083.70 kr.,337,1937.0,45.4513,58.5444,7.30765,63.53,12.8,,,Biondi-Santi
1187,476.71 kr.,343,830.0,65.4371,76.3154,15.7943,83.8216,15.5,,,Nino Negri
1188,1995 kr.,330,686.0,62.154,77.4562,7.85222,82.5543,14.0,,,Giacomo Conterno
1189,744.48 kr.,330,3544.0,65.6909,65.5596,11.0463,53.1928,14.5,,,Antinori
1190,325 kr.,330,196.0,67.3321,40.3723,21.305,27.4313,14.5,,,Marion
1191,1200 kr.,326,579.0,58.4474,66.9926,10.4284,85.0,,,,Bruno Giacosa
1192,856.58 kr.,326,501.0,46.4198,59.468,11.0407,65.6479,15.0,,,Gaja
1193,455 kr.,326,85.0,83.8339,22.1729,47.9257,29.1553,,,,Brigaldara
1194,649 kr.,320,1740.0,53.8816,38.6542,25.2792,55.6579,14.5,,,Dal Forno Romano
1195,949.95 kr.,319,289.0,52.2284,60.3292,5.05206,64.9186,,,,Castiglion del Bosco
1196,1020.45 kr.,317,531.0,51.6013,59.445,9.98021,65.3518,15.0,,,Gaja
1197,551.19 kr.,313,990.0,84.7483,44.4425,28.7637,27.8159,,,,Argiolas
1198,300 kr.,311,298.0,47.0839,53.7529,6.848510000000001,64.4732,14.0,,,Poggio Antico
1199,1599 kr.,310,571.0,49.3312,58.2556,15.2251,63.0636,15.0,,,Salvioni
1200,323.79 kr.,309,321.0,85.0,22.381,49.9821,24.0587,,,,Pieropan
1201,710.04 kr.,307,98.0,41.7664,61.9156,2.84894,64.9783,,,,Stella di Campalto
1202,689.28 kr.,307,146.0,46.2978,57.6853,5.7324800000000025,61.3213,,,,Renieri
1203,334.78 kr.,307,48.0,65.9389,38.0306,22.89,25.2329,15.0,,,47 Anno Domini
1204,495 kr.,303,342.0,85.0,23.5877,51.3761,25.6257,16.0,,,Marion
1205,1340 kr.,303,705.0,50.2703,59.8879,9.67794,64.821,15.0,,,Valdicava
1206,737.41 kr.,302,579.0,57.0371,42.4811,33.529,42.7861,,,,Oasi degli Angeli
1207,383.17 kr.,302,311.0,85.0,22.8166,52.5613,18.4216,17.0,,,Monte Faustino
1208,573.61 kr.,301,1326.0,46.2948,32.6319,21.7654,53.8011,,,,Quintarelli Giuseppe
1209,1395 kr.,305,732.0,64.9235,79.5282,9.73803,83.2193,14.5,,,La Spinetta
1210,1080.04 kr.,300,597.0,54.9032,42.1393,10.2196,45.0511,14.5,,,Biserno
1211,715 kr.,298,318.0,84.5322,20.5416,50.0133,24.3441,,,,Tommasi
1212,339.98 kr.,298,143.0,70.1123,37.4056,26.1971,26.863000000000003,15.5,,,Endrizzi
1213,1195 kr.,292,473.0,66.4235,40.3224,26.9687,27.8835,,,,Quintarelli Giuseppe
1214,512.46 kr.,288,979.0,62.8525,76.9915,7.53815,84.5381,,,,Paolo Scavino
1215,1499 kr.,286,642.0,60.9828,76.766,11.0721,85.0,14.5,,,Bruno Giacosa
1216,650 kr.,288,386.0,82.9721,21.4917,54.5415,22.6438,16.0,,,Guerrieri Rizzardi
1217,895 kr.,285,204.0,54.5007,60.9617,14.2888,64.4741,15.5,,,Banfi
1218,596.60 kr.,286,503.0,54.3817,48.5969,11.2336,45.2174,14.5,,,Paolo Bea
1219,949.95 kr.,286,289.0,52.2284,60.3292,5.05206,64.9186,14.0,,,Castiglion del Bosco
1220,995 kr.,288,686.0,63.3424,71.066,6.65303,85.0,12.5,,,La Spinetta
1221,,284,732.0,64.9235,79.5282,9.73803,83.2193,14.5,,,La Spinetta
1222,446.91 kr.,278,314.0,84.6452,22.8527,51.6415,23.8758,,,,Cesari
1223,2675 kr.,277,686.0,62.154,77.4562,7.85222,82.5543,14.5,,,Giacomo Conterno
1224,,273,774.0,54.4799,42.5601,15.349,44.7092,14.0,,,Le Macchiole
1225,1415.23 kr.,272,1127.0,64.3381,77.4755,8.46257,85.0,13.5,,,Gaja
1226,2520.89 kr.,272,641.0,53.1769,41.7239,16.9144,43.1633,14.5,,,Tua Rita
1227,294.77 kr.,274,57.0,85.0,38.5982,35.703,18.5691,,,,Selezione Fellini
1228,1100 kr.,270,732.0,64.9235,79.5282,9.73803,83.2193,14.5,,6.1,La Spinetta
1229,495 kr.,269,342.0,85.0,23.5877,51.3761,25.6257,,,,Marion
1230,257.19 kr.,269,178.0,84.7923,24.0137,49.45,21.7238,,,,Cecilia Beretta
1231,495 kr.,267,204.0,50.7018,60.3375,6.44623,66.6996,14.5,,,Capanna
1232,1395 kr.,265,732.0,64.9235,79.5282,9.73803,83.2193,,,,La Spinetta
1233,999 kr.,265,656.0,47.7731,54.9093,10.3021,64.2117,12.5,,,Banfi
1234,599 kr.,265,1029.0,48.9845,43.4645,12.4861,48.9202,,,,Castellare
1235,1340 kr.,263,705.0,50.2703,59.8879,9.67794,64.821,14.5,,,Valdicava
1236,8007.20 kr.,263,536.0,64.1093,75.3074,7.48802,84.5199,,,,Ceretto
1237,544.86 kr.,260,365.0,85.0,24.977,51.322,23.8118,,,,Roccolo Grassi
1238,364.23 kr.,260,17.0,60.4509,42.5278,4.82037,46.8389,,,,Luminosità
1239,1340 kr.,257,705.0,50.2703,59.8879,9.67794,64.821,,,,Valdicava
1240,1638.68 kr.,255,7839.0,61.8765,64.8046,10.8157,54.8693,12.5,,,Tenuta San Guido
1241,384.40 kr.,253,290.0,49.3532,56.3753,4.2277,62.7687,,,,Torciano
1242,714.71 kr.,255,23.0,74.9637,32.6007,42.2145,30.6931,16.5,8.4,6.0,Costa Arente
1243,544.86 kr.,252,365.0,85.0,24.977,51.322,23.8118,16.5,,,Roccolo Grassi
1244,1340 kr.,251,705.0,50.2703,59.8879,9.67794,64.821,,,,Valdicava
1245,,251,774.0,54.4799,42.5601,15.349,44.7092,14.5,,,Le Macchiole
1246,1439.53 kr.,250,109.0,45.1065,56.056,8.13978,62.1961,,,,Castiglion del Bosco
1247,2400 kr.,250,91.0,45.3001,54.03,7.16785,59.8843,,,,Caprili
1248,2000 kr.,248,774.0,54.4799,42.5601,15.349,44.7092,13.5,,,Le Macchiole
1249,900 kr.,248,438.0,65.3398,81.6177,12.2337,85.0,14.5,,,Domenico Clerico
1250,1862.14 kr.,248,3044.0,52.1497,41.1873,14.8661,44.3272,,,,Antinori
1251,424.60 kr.,249,332.0,62.5591,66.3647,6.5345900000000015,75.8877,13.5,,,Fontanafredda
1252,1967.81 kr.,266,7839.0,61.8765,64.8046,10.8157,54.8693,13.5,,,Tenuta San Guido
1253,143.46 kr.,245,171.0,69.8202,19.9583,47.1006,10.2523,14.5,,,San Marzano
1254,1250 kr.,240,474.0,48.2872,57.5284,6.12413,64.7259,,,,Terralsole
1255,5000 kr.,239,311.0,63.2969,79.502,11.1704,85.0,,,,Aldo Conterno
1256,1245 kr.,237,107.0,85.0,24.3538,45.3361,27.7683,17.5,,,Fasoli Gino
1257,1415.23 kr.,235,301.0,58.4928,76.9472,8.39258,84.9511,14.5,,,Bruno Giacosa
1258,2235.68 kr.,235,2609.0,52.709,44.5076,10.6018,46.0463,,,,Fontodi
1259,1499 kr.,234,642.0,60.9828,76.766,11.0721,85.0,,,,Bruno Giacosa
1260,1288.60 kr.,232,225.0,51.6499,36.9315,18.8494,42.9193,15.0,,,Podere Forte
1261,495 kr.,233,342.0,85.0,23.5877,51.3761,25.6257,16.0,,,Marion
1262,1099 kr.,233,535.0,52.0952,58.192,12.8598,62.7391,15.5,,,Tenuta CastelGiocondo
1263,273.66 kr.,229,777.0,50.5468,42.7148,10.7758,47.2094,13.5,,,Banfi
1264,1632.34 kr.,229,43.0,38.2546,43.9537,19.2037,46.5532,,,,Soldera
1265,349 kr.,228,93.0,50.2612,50.4934,11.0517,65.7845,15.5,,,Pasetti
1266,449.32 kr.,227,52.0,67.5,18.1921,53.6158,8.22986,,,,Antonio Ferrari
1267,670.37 kr.,224,289.0,61.1936,72.609,13.1144,81.0686,,,,Renato Ratti
1268,825 kr.,224,310.0,49.6674,58.8258,4.43623,66.1845,14.5,,,Mastrojanni
1269,372 kr.,225,315.0,49.4081,55.0191,7.3773300000000015,62.9624,13.5,,,Donatella Cinelli Colombini
1270,544.49 kr.,223,1570.0,50.6784,59.1578,7.79012,64.8945,,,,Valdicava
1271,399 kr.,224,573.0,69.1797,24.5115,44.9038,12.8952,,,,Gianfranco Fino
1272,856.58 kr.,223,881.0,56.743,75.4328,7.36499,83.4459,,,,Mascarello Giuseppe e Figlio
1273,1200 kr.,223,579.0,58.4474,66.9926,10.4284,85.0,,,,Bruno Giacosa
1274,954.23 kr.,222,501.0,46.4198,59.468,11.0407,65.6479,14.5,,,Gaja
1275,365.57 kr.,219,830.0,65.4371,76.3154,15.7943,83.8216,,,,Nino Negri
1276,4125.76 kr.,218,425.0,45.1328,57.4962,9.45539,61.6844,13.9,,,Biondi-Santi
1277,2085.60 kr.,216,641.0,53.1769,41.7239,16.9144,43.1633,,,,Tua Rita
1278,949.95 kr.,217,289.0,52.2284,60.3292,5.05206,64.9186,,,,Castiglion del Bosco
1279,470.23 kr.,217,123.0,66.0009,84.2358,20.8929,85.0,,,,Travaglini
1280,2085.60 kr.,219,641.0,53.1769,41.7239,16.9144,43.1633,14.5,,,Tua Rita
1281,899 kr.,212,151.0,83.9171,25.1614,48.1292,26.2966,16.5,,,Le Guaite di Noemi
1282,439 kr.,211,137.0,82.9605,29.8006,54.209,23.9765,,,,Cesari
1283,666.49 kr.,211,344.0,49.1108,56.8486,9.00489,63.9489,15.0,,,Cupano
1284,830.22 kr.,212,656.0,47.7731,54.9093,10.3021,64.2117,,,,Banfi
1285,1599 kr.,210,571.0,49.3312,58.2556,15.2251,63.0636,,,,Salvioni
1286,1499 kr.,210,333.0,51.6646,57.9933,12.7994,61.9741,14.5,,,Il Marroneto
1287,260.70 kr.,210,191.0,83.2693,22.8009,49.3601,26.4857,15.5,12.0,5.7,Villabella
1288,5396.48 kr.,209,1127.0,64.3381,77.4755,8.46257,85.0,13.5,,,Gaja
1289,799 kr.,209,226.0,56.2623,56.4481,7.97405,67.3185,14.5,,,Ciacci Piccolomini d'Aragona
1290,766.29 kr.,209,344.0,49.1108,56.8486,9.00489,63.9489,,,,Cupano
1291,339.98 kr.,209,143.0,70.1123,37.4056,26.1971,26.863000000000003,15.5,,,Endrizzi
1292,1810 kr.,207,308.0,63.851000000000006,75.3978,6.13928,85.0,,,,Elio Grasso
1293,259 kr.,209,47.0,71.5213,24.5703,40.7024,9.2088,,,,Vigne di San Donaci
1294,2718.72 kr.,212,967.0,46.5931,42.647,7.75628,49.5057,14.0,,,Montevertine
1295,4373 kr.,207,151.0,57.9245,80.4228,5.4611300000000025,85.0,14.0,,,Giuseppe Rinaldi
1296,1100 kr.,206,397.0,53.7008,43.9496,14.0595,48.0379,,,,Duemani
1297,1601.44 kr.,206,333.0,50.2728,42.8011,13.1929,45.449,13.5,,,Castello di Ama
1298,671.67 kr.,208,992.0,85.0,24.138,51.0997,22.144,16.5,7.0,7.0,Zenato
1299,9661.53 kr.,204,7839.0,61.8765,64.8046,10.8157,54.8693,12.5,,,Tenuta San Guido
1300,551.19 kr.,204,990.0,84.7483,44.4425,28.7637,27.8159,,,,Argiolas
1301,960.06 kr.,204,195.0,49.6539,57.041,10.2808,64.9752,,,,Antinori
1302,1117.28 kr.,203,421.0,68.12100000000001,45.2751,17.6451,26.9873,14.5,,,Gaja
1303,1601.44 kr.,203,333.0,50.2728,42.8011,13.1929,45.449,,,,Castello di Ama
1304,1200 kr.,201,753.0,63.5521,75.6073,12.719,80.3308,,,,Sandrone
1305,1545.58 kr.,202,1127.0,64.3381,77.4755,8.46257,85.0,,,,Gaja
1306,614.51 kr.,200,187.0,50.99100000000001,38.3446,23.6311,45.0391,14.5,,,Tenuta Castiglioni
1307,539.87 kr.,200,224.0,46.1793,54.886,8.83103,62.8086,,,,La Fiorita
1308,484.16 kr.,199,278.0,62.2033,74.6788,7.0759,84.3366,,,,Ceretto
1309,775 kr.,199,12007.0,51.8706,41.4887,10.1929,44.4029,12.5,,,Antinori
1310,556 kr.,199,107.0,85.0,24.3538,45.3361,27.7683,17.5,,,Fasoli Gino
1311,3314.98 kr.,198,456.0,64.3161,76.5522,9.30685,81.1802,,,,Aldo Conterno
1312,439 kr.,197,3244.0,62.6764,77.0995,3.2924900000000004,84.4314,,,,Pio Cesare
1313,1601.44 kr.,197,333.0,50.2728,42.8011,13.1929,45.449,12.5,,,Castello di Ama
1314,2500 kr.,197,273.0,59.8794,74.1505,6.09852,83.262,,,,Giuseppe Rinaldi
1315,222.71 kr.,209,414.0,64.2716,36.5946,20.2061,28.3931,,,,Brunelli
1316,1810 kr.,195,308.0,63.851000000000006,75.3978,6.13928,85.0,14.0,,,Elio Grasso
1317,558.64 kr.,193,776.0,50.5281,42.3826,9.82765,47.9029,14.5,,,Bibi Graetz
1318,185 kr.,193,153.0,81.1196,20.9188,51.1414,25.7901,,,,Monte Santoccio
1319,805.86 kr.,192,1019.0,65.6433,39.333,22.1928,24.3013,,,,Allegrini
1320,1599 kr.,193,571.0,49.3312,58.2556,15.2251,63.0636,13.0,,,Salvioni
1321,995 kr.,193,686.0,63.3424,71.066,6.65303,85.0,,,,La Spinetta
1322,669.63 kr.,191,395.0,55.26300000000001,43.5231,12.6076,45.1617,14.5,,,Castello del Terriccio
1323,339.98 kr.,191,143.0,70.1123,37.4056,26.1971,26.863000000000003,,,,Endrizzi
1324,999 kr.,189,784.0,63.2333,78.2962,7.14421,85.0,,,,Pio Cesare
1325,399 kr.,189,573.0,69.1797,24.5115,44.9038,12.8952,,,,Gianfranco Fino
1326,1773.13 kr.,189,1475.0,83.075,24.4111,47.4617,24.4325,,,,Speri
1327,1810 kr.,189,308.0,63.851000000000006,75.3978,6.13928,85.0,14.5,,,Elio Grasso
1328,1099 kr.,188,354.0,61.7726,77.1788,5.910159999999999,81.5465,,,,Rocche dei Manzoni
1329,553.11 kr.,188,305.0,49.0098,55.8168,9.57472,61.5424,,,,Lisini
1330,3000 kr.,189,456.0,64.3161,76.5522,9.30685,81.1802,,,,Aldo Conterno
1331,2000 kr.,187,774.0,54.4799,42.5601,15.349,44.7092,14.5,,,Le Macchiole
1332,244.13 kr.,187,26.0,84.7483,37.7752,37.3188,18.6409,,,,Franco Rizzello
1333,847.48 kr.,191,3071.0,50.3675,57.3242,12.4411,63.49100000000001,15.0,,,Casanova di Neri
1334,707.61 kr.,186,1783.0,52.0659,43.7066,11.7171,45.6351,,,,Luce della Vite
1335,499 kr.,185,103.0,84.5228,23.7099,50.7595,24.3662,,,,Massimago
1336,1824.90 kr.,184,333.0,53.4388,43.0031,19.8684,46.1474,14.0,,,Tenuta di Trinoro
1337,241.47 kr.,184,100.0,43.1076,56.1081,4.40846,65.10600000000001,,,,Santa Giulia
1338,1063.65 kr.,183,650.0,45.0811,58.6303,14.3235,64.7234,14.0,,,Cerbaiona
1339,799 kr.,183,226.0,56.2623,56.4481,7.97405,67.3185,14.5,,,Ciacci Piccolomini d'Aragona
1340,1810 kr.,183,308.0,63.851000000000006,75.3978,6.13928,85.0,14.5,,,Elio Grasso
1341,1063.65 kr.,180,650.0,45.0811,58.6303,14.3235,64.7234,14.0,,,Cerbaiona
1342,995 kr.,183,140.0,58.7216,79.1455,10.8001,82.3411,,,,Giuseppe Rinaldi
1343,1532.17 kr.,180,967.0,46.5931,42.647,7.75628,49.5057,,,,Montevertine
1344,2085.60 kr.,180,641.0,53.1769,41.7239,16.9144,43.1633,14.0,,,Tua Rita
1345,175 kr.,179,509.0,68.4701,26.3392,44.5429,11.5832,,,,Luccarelli
1346,758.84 kr.,178,238.0,61.458,75.30199999999998,9.56354,84.7752,,,,Alessandro e Gian Natale Fantino
1347,1097 kr.,179,270.0,57.8335,42.5067,14.2546,44.966,15.0,,,Monteverro
1348,802.01 kr.,177,344.0,49.1108,56.8486,9.00489,63.9489,14.0,,,Cupano
1349,1299 kr.,177,333.0,51.6646,57.9933,12.7994,61.9741,15.0,,,Il Marroneto
1350,685.27 kr.,175,416.0,85.0,26.5652,53.8176,23.2517,,,,Brunelli
1351,797 kr.,175,785.0,51.5146,45.3784,10.7964,47.8581,13.5,,,Capannelle
1352,1097 kr.,174,270.0,57.8335,42.5067,14.2546,44.966,14.5,,,Monteverro
1353,969.28 kr.,175,597.0,54.9032,42.1393,10.2196,45.0511,15.0,,,Biserno
1354,1987.50 kr.,174,232.0,62.6872,77.7359,9.1899,85.0,,,,Aldo Conterno
1355,662.20 kr.,175,125.0,68.9828,37.8329,29.5,25.9717,15.5,,,Garbole
1356,1773.13 kr.,173,1475.0,83.075,24.4111,47.4617,24.4325,,,,Speri
1357,538.16 kr.,175,283.0,45.3592,58.9939,8.55529,63.2708,14.5,,,Salicutti
1358,999 kr.,173,270.0,57.8335,42.5067,14.2546,44.966,15.0,,,Monteverro
1359,362 kr.,173,124.0,85.0,21.5665,51.8428,23.6677,16.0,,,Trabucchi d'Illasi
1360,662.92 kr.,172,27.0,85.0,19.6245,49.4807,18.4839,,,,Vaona
1361,805.30 kr.,172,501.0,46.4198,59.468,11.0407,65.6479,15.0,,,Gaja
1362,1324.78 kr.,174,29.0,64.7155,59.4533,2.7097700000000002,46.931000000000004,14.5,,,Ornellaia
1363,3314.98 kr.,171,1937.0,45.4513,58.5444,7.30765,63.53,,,,Biondi-Santi
1364,1499 kr.,170,642.0,60.9828,76.766,11.0721,85.0,,,,Bruno Giacosa
1365,999 kr.,170,495.0,64.9961,72.8278,9.16843,85.0,,,,La Spinetta
1366,1035.35 kr.,169,300.0,45.8364,57.4629,14.0421,66.8064,13.5,,,Conti Costanti
1367,1499 kr.,169,171.0,55.945,46.4526,16.8828,47.4667,14.5,,,Rocca di Frassinello
1368,1099 kr.,168,535.0,52.0952,58.192,12.8598,62.7391,,,,Tenuta CastelGiocondo
1369,8007.20 kr.,167,536.0,64.1093,75.3074,7.48802,84.5199,,,,Ceretto
1370,610 kr.,167,124.0,85.0,21.5665,51.8428,23.6677,16.0,,,Trabucchi d'Illasi
1371,1595 kr.,167,2458.0,60.5398,68.4833,7.1512899999999995,85.0,,,,Gaja
1372,1824.90 kr.,167,333.0,53.4388,43.0031,19.8684,46.1474,14.0,,,Tenuta di Trinoro
1373,707.61 kr.,166,1783.0,52.0659,43.7066,11.7171,45.6351,13.5,,,Luce della Vite
1374,1299 kr.,166,485.0,64.4091,74.4124,9.84992,85.0,,,,La Spinetta
1375,610 kr.,165,124.0,85.0,21.5665,51.8428,23.6677,16.0,,,Trabucchi d'Illasi
